mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expA,IRM,lasso,89,0,8534.169349346495,1260.2553119404133,0.0,0.0
expA,PLR,lasso,90,0,9836.756652200269,1324.4531249610218,0.00010085728693898134,0.0
expA,IRM,lasso,90,0,8010.657768865041,1241.422458531853,0.00010085728693898134,0.0
expA,PLR,lasso,91,0,9951.369378810256,1354.700383195553,0.00010085728693898134,0.0
expA,IRM,lasso,91,0,8236.357247517479,1311.5012584543058,0.00010085728693898134,0.0
expA,PLR,lasso,92,0,9923.430218615526,1338.6912528922633,0.00010085728693898134,0.0
expA,IRM,lasso,92,0,8265.992422292127,1228.0880443480116,0.00010085728693898134,0.0
expA,PLR,lasso,93,0,10107.622593986976,1328.203795252229,0.00020171457387796267,0.0
expA,IRM,lasso,93,0,8355.136603285058,1231.2288227612232,0.00020171457387796267,0.0
expA,PLR,lasso,94,0,10097.764897550747,1365.9428901343822,0.00010085728693898134,0.0
expA,IRM,lasso,94,0,8221.33766982766,1283.0056331593216,0.00010085728693898134,0.0
expA,PLR,lasso,95,0,10223.490691722356,1356.7507378474452,0.00020171457387796267,0.0
expA,IRM,lasso,95,0,8427.987374664137,1332.6303116350784,0.00020171457387796267,0.0
expA,PLR,lasso,96,0,10123.563432216348,1332.6968411825135,0.00010085728693898134,0.0
expA,IRM,lasso,96,0,8363.95443447669,1258.0118824109481,0.00010085728693898134,0.0
expA,PLR,lasso,97,0,9848.129799435928,1320.5845614147315,0.0,0.0
expA,IRM,lasso,97,0,8330.541124024508,1277.852185624105,0.0,0.0
expA,PLR,lasso,98,0,9667.489010041032,1356.8240607318999,0.0,0.0
expA,IRM,lasso,98,0,7967.942626591833,1262.3489272748402,0.0,0.0
expA,PLR,lasso,99,0,9966.197022190921,1333.561446209689,0.0,0.0
expA,IRM,lasso,99,0,8123.6120842737255,1297.9052999078635,0.0,0.0
