rep,oracle_theta,oracle_se,oracle_cover,armA_theta,armA_se,armA_cover,armA_term_a,armA_term_b,armB_theta,armB_se,armB_cover,armB_term_a,armB_term_c,armB_term_b,armB_r2_l_in,armBsym_theta,armBsym_se,armBsym_cover,armBsym_term_a,armBsym_term_c,armBsym_term_b,armC_theta,armC_se,armC_cover,armC_term_a,armC_term_c,armC_term_b,armC_rmse_l,armC_rmse_m
365,0.5305310548980051,0.040742456492316094,1,0.6203040549626958,0.05279919443959926,0,0.04185082198231604,0.07845323298037986,0.31766197058152246,0.027545302819922256,0,0.029264013767657825,-0.19773544225035822,-0.013866600935777238,0.8513582767426638,0.48967831710597504,0.043368909877666235,1,0.07272149674656703,-0.09782594412571952,0.014782764485127527,0.5028829251173342,0.04246285612611429,1,0.029154736148227146,-0.02377725607473716,-0.0024945549561556377,0.42186486187097005,0.21229858070125
366,0.511804247377144,0.042555289496391535,1,0.5487214082938282,0.059159411421853304,1,-0.0016006733948204128,0.050322081688648615,0.3061273572158309,0.029736817211262173,0,0.010886102611715062,-0.1947024706638756,-0.010056274732008505,0.8434792845586278,0.48534206770894806,0.04796898447959211,1,0.027540855378302538,-0.06492758968948201,0.02272880202012759,0.495439964154387,0.047836566040968434,1,0.011231163388320368,-0.02580692924838388,0.010015730014450582,0.4704788068166987,0.1760895357287646
367,0.4723830251142765,0.04130835145243268,1,0.5241595425401122,0.05520310409520967,1,-0.08403781240951903,0.10819735494963124,0.28281314602455565,0.02836128975940601,0,-0.02699535373233906,-0.16427249539911473,-0.02591900484399044,0.833013170183621,0.44374325012657434,0.045194207644955665,1,-0.06774438434662197,0.04080851690210176,-0.02932088242890547,0.45433957269822844,0.04469081972244011,1,-0.026985273093572668,-0.0008029483873010517,-0.017872205820897907,0.45093828416720333,0.2277666739251454
368,0.5093011456571956,0.04037349079384525,1,0.5613882438903118,0.052280730487131284,1,0.047884410150578045,0.01350383373973372,0.2981481502156112,0.02709122927357096,0,0.008538395991866149,-0.20160092001594296,-0.008789325760311974,0.8418036262560665,0.4827722033486488,0.04329921967234029,1,0.021839848687374847,-0.04152388437449436,0.002456239035768276,0.4734135815975963,0.043977478730957434,1,0.008698444322722342,-0.02846469279240861,-0.006820169932717402,0.3967921419362505,0.1917179986954048
369,0.5854493289604452,0.04009710647681528,0,0.7032710930720831,0.05216747547134522,0,0.13276639320542158,0.07050469986666164,0.3609752760166993,0.026280919403145867,0,0.08058796518374724,-0.20465981463336708,-0.014952874533680828,0.8471389118535219,0.578618971175325,0.04185778670182607,1,0.20831500047180404,-0.15319603334950024,0.023500004053021058,0.5487448117564413,0.042103373189196276,1,0.08095096392501003,-0.0205819514277204,-0.011624200740848297,0.4552372840070893,0.19975478310876776
370,0.48575301615874966,0.03902449007958778,1,0.48157412179023756,0.053013720724189084,1,-0.10960719000115111,0.0911813117913887,0.292744864681184,0.026680896964043684,0,-0.013393772002510735,-0.17745327755529575,-0.01640808576100949,0.8362584735629824,0.46100337192200513,0.04195935249193038,1,-0.03288562712900411,0.007376061973169387,-0.013487062922160165,0.4590987814484316,0.04210208693996095,1,-0.013245934609515427,-0.013288532634868361,-0.01436675130718459,0.43329879294654716,0.19504869912012837
371,0.5356674219819043,0.041583295252223734,1,0.6136458602524739,0.05180113202278896,0,0.02424173199035094,0.08940412826212303,0.31117259117423324,0.028057830964500822,0,0.032905220122188765,-0.21017886621147444,-0.011553762736481085,0.8434826065194652,0.49897123686010353,0.04479355768807357,1,0.08357868532749402,-0.10444701915372942,0.019839570686338907,0.4826745685729167,0.0448911446788132,1,0.03328790531168732,-0.04337067081078571,-0.0072426659279849455,0.39344544016616584,0.18090714721911919
372,0.4843793156833817,0.04053376203742358,1,0.5930705076900666,0.052492137286762997,1,0.00655072385552218,0.08651978383454444,0.29718523757895954,0.028135736215102364,0,-0.014358654152315816,-0.15644845700751028,-0.032007651261214395,0.8479114050723837,0.4704010743288032,0.04610288836932095,1,-0.0363142962432676,0.03723994338501937,-0.030524572812948552,0.4806149236946884,0.04393370013278171,1,-0.014417831981245969,0.012626453547810251,-0.017593697871876,0.4295472678884186,0.1884908519396841
373,0.4933502798072454,0.04132562178382318,1,0.5688351372920377,0.05361595016711334,1,0.0506763847912964,0.01815875250074125,0.2992233290374422,0.029025090513832553,0,-0.006344280290533231,-0.17472228060679648,-0.01971011006522813,0.8428732071012365,0.48210727618175453,0.0463086058377632,1,-0.015981720601419492,0.02212340091778521,-0.0240344041346112,0.48996301759804073,0.045377950677955,1,-0.00635272228449245,0.010792770541830246,-0.01447703065929695,0.4463947687261503,0.20636448178676833
374,0.5215473256120213,0.03842308608730273,1,0.6264230853591415,0.04789507481169864,0,-0.013106888616952507,0.139529973976094,0.3055215198788896,0.025664453267415375,0,0.01988185872143895,-0.1998901662020035,-0.014470172640545785,0.8398531664959386,0.4917854691592309,0.04016535985569224,1,0.050742331473208765,-0.06592711630280046,0.006970253988822582,0.5130935252347351,0.04047226461682336,1,0.020182190117488934,-0.0094799093150614,0.0023912444323074956,0.4585636940596343,0.20998261792439238
375,0.44578369887166713,0.03978692751916686,1,0.4941409902268918,0.05180640406724624,1,-0.10510852175512272,0.09924951198201448,0.278850962180654,0.02595416965626275,0,-0.05172092315224293,-0.14920202721376918,-0.020226087453333878,0.8455912601918606,0.4404918496297772,0.040730386786587414,1,-0.13017382422060747,0.11592842268216451,-0.04526274883177989,0.4658905096857983,0.04125990074171962,1,-0.052055640641613124,0.03392057673136226,-0.015974426403950796,0.42907035626580514,0.19072459238759507
376,0.5175806556102474,0.042276091345577416,1,0.61946288638578,0.05435179010161084,0,0.03814333244946973,0.0813195539363102,0.3032203848878783,0.0288848115624605,0,0.016459197886379572,-0.20787340188258405,-0.005365411115917292,0.8393351349248529,0.48598308842625554,0.04744366915833424,1,0.04214031211055332,-0.07217979949007887,0.016022575805781165,0.501501899902013,0.045398096329258016,1,0.016570643397934195,-0.013585513553973956,-0.0014832299419472797,0.43362827215648164,0.20100513309136636
377,0.47879835046558605,0.03829332973261784,1,0.6596310855759617,0.04500993386329053,0,0.03004536107461722,0.1295857245013445,0.29359711583419373,0.024671341843996008,0,-0.019658235976424823,-0.1675155825752578,-0.019229065614123665,0.8436846417697937,0.46113076105632544,0.03967725676897744,1,-0.049802161261060664,0.021810396288868023,-0.010877473971481956,0.4738284047305459,0.03997631788871537,1,-0.019999544212124794,0.00708600313111323,-0.013258054188442536,0.4481389214431617,0.19031963917487044
378,0.5020750030973901,0.03900081185047275,1,0.5991365876366112,0.050154955047182925,0,-0.022469497341403005,0.12160608497801416,0.30415532026723985,0.027335751134634302,0,0.0019609432326588806,-0.18515411776069332,-0.012651505204725777,0.8458854222446828,0.48654272837674095,0.04306202002906687,1,0.0049052890029631846,-0.0060240866683081064,-0.012338473957914004,0.48792847944032863,0.04186956341253555,1,0.0019230674440674062,-0.0014600612043427468,-0.012534526799395915,0.4261882421337683,0.19273319536376093
379,0.49056722831040883,0.03854336136182339,1,0.6203824446716545,0.04685163202985735,0,0.023572888707463047,0.09680955596419138,0.30409105748829096,0.02617917478781564,0,-0.00883310724413683,-0.16308549530523486,-0.023990339962337185,0.8325880276166304,0.4823395561077588,0.041164899021686026,1,-0.022124195409588,0.03976269657371682,-0.035298945056370025,0.4860337201337751,0.04076508573295547,1,-0.008782353885361279,0.013150969281836011,-0.01833489526269963,0.45236576745285717,0.20138208448551684
380,0.5525646612850583,0.0398175281427538,1,0.6185268408933025,0.0530277419256032,0,0.02623959672346381,0.09228724416983865,0.3396049730873895,0.027169296319760478,0,0.04892567698072201,-0.19972487049563933,-0.009595833397693073,0.8298814759499222,0.5295456569809002,0.04207920256488863,1,0.12298383224602984,-0.11915079398244365,0.025712618717314093,0.5183461847465181,0.04122126169139775,1,0.04832897439559783,-0.03247117104756671,0.002488381398486951,0.45238212946389905,0.2191939552106154
381,0.5101172408946577,0.04313415337761816,1,0.5137010745790158,0.05358232847584584,1,-0.043253126322927764,0.056954200901943565,0.32833084081477987,0.02930878370338398,0,0.009401856086605449,-0.1671012141516922,-0.013969801120133307,0.8329074666502579,0.5142142327338208,0.04537978766792812,1,0.022763037927858373,-0.009744579207694502,0.001195774013657124,0.5271980146933807,0.043197418930213,1,0.009096406933914588,0.01013573114683791,0.007965876612628355,0.4271904363523509,0.20311945952308472
382,0.5773212642529731,0.043018522960473475,1,0.5339454381810381,0.0541907473656536,1,0.00870902944144787,0.02523640873959029,0.3489234703729665,0.029077631739456926,0,0.07164086264730095,-0.19248454631122805,-0.03023284596310644,0.8299955951663573,0.5526317955629043,0.046491249278696106,1,0.17900092827180117,-0.12384562215590939,-0.0025235105529875235,0.5718050390084948,0.043370867784220675,1,0.07062763799874847,0.014543083376686897,-0.013365682366940579,0.4213112064480036,0.18651469796513978
383,0.5280998539975413,0.04373605947927743,1,0.6300008112162745,0.05059236671429746,0,0.052980671860449045,0.07702013935582541,0.32372221548686403,0.029095760081713207,0,0.02626781093785254,-0.18819358223521604,-0.014352013215772329,0.8332152937689674,0.5137822911082736,0.04626415815564566,1,0.06528963663211582,-0.05725475253526721,0.00574740701142497,0.49697599989713,0.04392010189685533,1,0.02614885098963715,-0.02462590437527869,-0.004546946717228425,0.4454275101563665,0.2063137469997822
384,0.5215164850442146,0.04372528881019097,1,0.5360923705687004,0.05487842597204899,1,-0.060497691854984464,0.096590062423685,0.3242927687126929,0.0288974999966696,0,0.019975880293624,-0.18366489216878576,-0.012018219412145325,0.8246018586070243,0.5174350564070199,0.04600261124625889,1,0.050245756940136214,-0.03980569519637997,0.006994994663263705,0.5117653229345049,0.045004039057308126,1,0.020233604066713436,-0.004278414616090887,-0.004189866516117515,0.4406068522468306,0.19386688672875507
385,0.628894565588288,0.041978087290847885,0,0.6279194296061622,0.0538643634734005,0,0.040045549652411375,0.08787387995375077,0.3897392744367178,0.027968460024311335,0,0.1212415461962547,-0.21621125870138205,-0.015291013058154914,0.8267139666719847,0.6255568048187979,0.04461664865705975,0,0.30658447153571605,-0.21024672156977575,0.02921905485285784,0.6395152982513762,0.0436650661839219,0,0.119743494199546,0.018762813459614384,0.0010089905922159275,0.4411177264738693,0.19947282593943919
386,0.436910080567933,0.04214776707652683,1,0.4717731042816885,0.055435560673180194,1,-0.1379825662493848,0.10975567053107332,0.26827469447187274,0.029996513606741826,0,-0.05876479667581152,-0.14926833987327967,-0.023692168979036046,0.8455761628026139,0.4253975542457253,0.04858793367209206,1,-0.14736817757949966,0.09350384604859817,-0.02073811422337318,0.40834648096076054,0.04571357461075677,0,-0.05839467829392644,-0.028891234380209706,-0.00436760636510326,0.431300414421807,0.1798127226028452
387,0.5528356181024734,0.04040324202977482,1,0.553814099824896,0.04938174044938918,1,0.044592814664979295,0.009221285159916789,0.34076564551620636,0.028475489911091337,0,0.05033491044070332,-0.19165996335679478,-0.0179093015677022,0.8462350469133955,0.558393315545783,0.04450660730415969,1,0.12804684274300732,-0.06786404599759846,-0.00178948119962587,0.5429938665939531,0.043795088781694316,1,0.05090550216860972,0.002916462296294137,-0.010828097870950628,0.4184721161130796,0.19556364767346973
388,0.5078492467530297,0.0435047094746198,1,0.5706243285684248,0.052637703118948005,1,-0.02130942600401634,0.09193375457244114,0.334004913385707,0.028838728126361214,0,0.007276865400737442,-0.1392365618595702,-0.03403539015546019,0.842048563578893,0.5388006875374898,0.0468315195034406,1,0.018841173781496037,0.07460407466799296,-0.05464456091199914,0.545287063523616,0.04748841167321434,1,0.007394115812071301,0.05556857412549723,-0.017675626413952542,0.46471845319474486,0.20999503277210047
389,0.4567879100236409,0.043645576124738725,1,0.6622133601456829,0.0529632265171497,0,0.054747088422281015,0.10746627172340188,0.26447565478239593,0.029693210226974243,0,-0.03958095790186966,-0.18760938021899934,-0.008334007096735051,0.8536727168750207,0.4150144175669273,0.04776893141108844,1,-0.10070687490298073,0.003591282822496694,0.0121300096474112,0.4407680311646345,0.04534404298644727,1,-0.03973742340449847,-0.029611578771556714,0.010117033340689665,0.4161479514959907,0.18167171535623772
390,0.4849755711855707,0.041561173627448475,1,0.6746021049032063,0.060994094832535,0,0.0496093828617779,0.1249927220414284,0.2860876726012675,0.029491945894819425,0,-0.013966166101806938,-0.19095936320883122,-0.008986798088094328,0.8431006511674237,0.46452856419787714,0.047061029502388343,1,-0.03528504055649429,-0.004630951171313689,0.004444555925685143,0.4577923441248312,0.044075001280282064,1,-0.013740903652547827,-0.028180538658815972,-0.0002862135638050118,0.45403979757825824,0.19685039732200738
391,0.5008457930146432,0.041315341693825995,1,0.5045561348053733,0.05504545641045823,1,-0.09738489905112327,0.10194103385649664,0.29105370933261904,0.02728009513707276,0,0.000801184303241357,-0.19174166874739093,-0.018005806223231363,0.8397391542228116,0.4574353588421573,0.043553066517762924,1,0.0019976953966661212,-0.04680748926854595,0.0022451527140371556,0.43720337970279977,0.04458990894661888,1,0.0008169057625840791,-0.044835963251224735,-0.018777562808559498,0.4718926398044197,0.19865551915199597
392,0.4574854882516516,0.04394731906800041,1,0.642033696467272,0.057251888365782516,0,0.02555675371501487,0.1164769427522572,0.27202167997439686,0.029238205967439052,0,-0.039164078498457634,-0.16680616031445766,-0.022008081212687866,0.8461232742516538,0.43358892532319754,0.04697186898021663,1,-0.09941598786107322,0.04702469031055266,-0.014019777126281921,0.4468699803284892,0.04508477496086117,1,-0.03896296969309238,-0.009404630829502087,-0.0047624191489164065,0.41452321027841477,0.18232242178873012
393,0.4844637303614227,0.04314781821778864,1,0.5341631436609705,0.05425687206771831,1,0.0355358712000705,-0.0013727275390999969,0.28715569420538906,0.028767802897076967,0,-0.014784173203599036,-0.17730416938215096,-0.02075596320886097,0.8272210852856496,0.46811291148406736,0.044413508909974246,1,-0.03677205049586832,0.028015369985089057,-0.023130408005153372,0.4490995892803366,0.044728170554838076,1,-0.014632271992872113,-0.01985981822041832,-0.01640832050637298,0.4385112915299305,0.2227944488330009
394,0.4352791726142821,0.042911953184118404,1,0.46401518850292545,0.060155162327397795,1,-0.06689283750999987,0.0309080260129254,0.2581100738540288,0.029944572549788863,0,-0.06041644681531041,-0.15290611844488647,-0.028567360885774263,0.8330257763229378,0.3975231955006416,0.04831272491155654,0,-0.15158012153079675,0.09417215877488672,-0.04506884174344827,0.41464366706837014,0.04672509238914571,1,-0.059785075313418715,-0.006751718428515357,-0.018819539189695738,0.4410867882743287,0.2051147958869534
395,0.5041520176923537,0.04439207474872759,1,0.5692447508284421,0.056734268470359464,1,-0.03856683278950836,0.10781158361795043,0.29934707421008,0.029909738951635758,0,0.0038247265701251173,-0.1797390718783748,-0.024738580481670356,0.8402565868401358,0.4711767430901454,0.04757680097815987,1,0.009636250713067665,-0.02209562803679031,-0.016363879586131932,0.4863486584854493,0.04695496312965659,1,0.003892930017481684,-0.008268910713015602,-0.009275360819016731,0.4330540537802128,0.20329568492270722
396,0.448353734668645,0.042724418868305365,1,0.5800637355884212,0.05947823576592237,1,-0.04653844268104185,0.12660217826946293,0.2681964250837273,0.029045000329333725,0,-0.04690677484433518,-0.1589467232148356,-0.025950076857101902,0.8309571647779209,0.42999163927088335,0.04623258734520983,1,-0.11850082506249142,0.078204690810851,-0.029712226477476233,0.4198946023742299,0.04605154154316756,1,-0.04759648670216629,-0.014574987390892401,-0.017933923532711362,0.4172951179887106,0.1868751532833794
397,0.46125323488088565,0.044292637699190056,1,0.5354919869151178,0.05758653757393512,1,-0.02514218036468005,0.06063416727979797,0.28857904529124706,0.029895040134841667,0,-0.03582867631490055,-0.15514162164661707,-0.02045065674723538,0.8423482506707631,0.45095070323946596,0.047671620869085246,1,-0.09042424414088805,0.06868445032672024,-0.02730950294636625,0.4439393423495506,0.04680091771156544,1,-0.03665686858582707,-0.009646093470972512,-0.00975769559364986,0.4036723009209849,0.18287844289503766
398,0.43245293053103023,0.041088197647151735,1,0.5515093733587247,0.0472438793279526,1,-0.06484999384391384,0.11635936720263862,0.2832894699701176,0.028156638640920228,0,-0.0627173512571503,-0.1356358946132531,-0.018357284159479004,0.8466523043591406,0.4609427368893127,0.04476087575254973,1,-0.15791015853352486,0.16436778525698334,-0.04551488983414577,0.4432977266083564,0.044597613877216905,1,-0.06295612988104596,0.009854512249484944,-0.003600655760082495,0.45105754201681886,0.18764917599408504
399,0.508036806849732,0.04279115131873191,1,0.6284873189678586,0.05021665657984893,0,0.06062177531761952,0.06786554365023913,0.301244525381083,0.028001360194709137,0,0.0072386607975415,-0.19372724485973633,-0.01226689055672217,0.8350604261016478,0.4925336346262786,0.04492879044540264,1,0.018610299652319046,-0.0361601434867727,0.01008347846073213,0.48110060234311375,0.043720970666092915,1,0.00728571722514558,-0.028284750297658753,0.002099635415626955,0.4251532469352255,0.18656209141926242
400,0.4991639653119347,0.04086986423496274,1,0.5583529210850898,0.05206319945302441,1,0.07502326003059202,-0.016670338945502194,0.30107402925912335,0.027558163931135696,0,-0.0007658903784036814,-0.18527153233202492,-0.012888548030448026,0.8560195462648036,0.4739237775515202,0.04436237274750633,1,-0.0019445559601626917,-0.03779446273132706,0.013662796243010073,0.4758056162838597,0.04231092685010914,1,-0.0007651584418889752,-0.02277586665293555,-0.0006533586213158342,0.4417580158622418,0.19697224532117455
401,0.43625431179513285,0.047933664150395294,1,0.5791174972415136,0.055735686946685126,1,-0.004627651601379904,0.08374514884289345,0.2682734836530089,0.032731160424797366,0,-0.05998901153385662,-0.1377070611591523,-0.0340304436539822,0.8386266099507846,0.4325726682205579,0.05175787934987355,1,-0.15367914289723045,0.15471352493975404,-0.06846171382196561,0.43086583487909635,0.04954774043083148,1,-0.06050449935823359,0.019801910339760153,-0.02843157610243006,0.42473141193138136,0.2063648239343567
402,0.42668746164585336,0.04251690992973855,1,0.550487763782064,0.057784573838256845,1,-0.033864148324653766,0.08435191210671777,0.26782251278690505,0.02909012626507339,0,-0.06937461008628107,-0.15010969196752327,-0.01269318515929056,0.8336159774572494,0.4258496820251398,0.04665859846745066,1,-0.17421810956765832,0.1267145655488307,-0.02664677395603257,0.4112883648251416,0.044679344140841556,0,-0.06781649319093944,-0.016347061889675517,-0.004548080094243512,0.4233715977762439,0.20893856976525474
403,0.44333810347329106,0.04220523905069872,1,0.5235718235247092,0.056186478008222615,1,-0.049839676933721946,0.0734115004584311,0.27788246296107166,0.028095842024947856,0,-0.05461266402302511,-0.16349214099039353,-0.00401273202550961,0.8293458825916102,0.44856398254616686,0.04502804515233492,1,-0.13723365150389152,0.09555560336051343,-0.00975796931045499,0.43155834688529665,0.043917959003966923,1,-0.054441734640337455,-0.030131054302119077,0.016131135827753152,0.47702804302765994,0.22412549102500193
404,0.4622949600307075,0.042493702818943366,1,0.5285972423292422,0.059028559009120886,1,-0.05478756184752289,0.08338480417676512,0.2868526544215593,0.02953839213378121,0,-0.035792676885721346,-0.16029769834297342,-0.017056970349745845,0.8282147752332194,0.4503535186924874,0.047289349816631826,1,-0.09072351675838287,0.06331450158164269,-0.022237466130772283,0.4705960284960849,0.046763562636113164,1,-0.03563133807285516,0.01163059559717495,-0.005403229028234869,0.4514707946160094,0.18927312882586805
405,0.5024739231486758,0.038490268016379565,1,0.5717099990215581,0.05235124829459425,1,0.027342985667706772,0.04436701335385127,0.32370845245375834,0.02562874814699282,0,0.002341614641160199,-0.16101642226799048,-0.017616739919411335,0.830106245737358,0.5265207648753903,0.041212051793046066,1,0.005950644808843264,0.04621865055417107,-0.025648530487623996,0.5206573581372086,0.04042774512639902,1,0.0023587295515663004,0.014415991608665385,0.0038826369769769586,0.4392301280329019,0.21121426916458433
406,0.5824914453560722,0.041784107337797645,0,0.5785106627577288,0.055423765483958554,1,0.028652084557861855,0.04985857819986702,0.3416337778735092,0.028227345866129506,0,0.07622036671689603,-0.21357938554951558,-0.021007203293871207,0.8491551594280867,0.5395838429878674,0.04494553354347362,1,0.19219237993631935,-0.172770584706053,0.02016204775760122,0.545646088129459,0.042887118277718274,1,0.0760194525416496,-0.027642022228457224,-0.0027313421837332334,0.45287517018390794,0.18643506382399197
407,0.41972053500102885,0.04289849711766252,1,0.4453089348487999,0.05417233491695402,1,-0.07690038664003497,0.022209321488834775,0.2789834944003786,0.029059407574671573,0,-0.07329588170693621,-0.11455207214898008,-0.03316855174370505,0.834869914176913,0.46095806502046177,0.046605487614033124,1,-0.18952823945885847,0.21971981944319383,-0.06923351496387367,0.44337532405656904,0.044876456976799414,1,-0.07432260903325245,0.028660296143045248,-0.010962363053223774,0.39359221011279044,0.18752882373677526
408,0.42193904489008216,0.043845636066614006,1,0.5564026905369269,0.053312884068176955,1,-0.050368128583437664,0.10677081912036472,0.25310069357883697,0.028999828901790863,0,-0.07409169177873946,-0.1542600266422898,-0.018547588000133716,0.8529590028949938,0.3968619194842227,0.046379112671049015,0,-0.1858980111026601,0.12955665386563997,-0.04679672327875714,0.40024960929756537,0.046587043336835665,0,-0.07293265712168231,-0.009381084161080522,-0.01743664941967184,0.4333555208261041,0.19783545175172895
409,0.4874875337230509,0.04158562790736762,1,0.5661692023379521,0.058035201091349076,1,-0.05256673430076246,0.11873593663871446,0.3076728169724919,0.029473311567873747,0,-0.011929112379744,-0.15583446856202016,-0.024563602085743933,0.8287085867009045,0.49466729221424194,0.047964811022534026,1,-0.029721038739088667,0.06164183760933645,-0.03725350665600592,0.4849444009931939,0.04474148339497055,1,-0.011529182211955225,0.011681931201961778,-0.01520834799681277,0.4282322802009145,0.20318265666804688
410,0.4981453819681528,0.04394757011401578,1,0.5898937975472724,0.05358993663321826,1,0.028537340494736448,0.06135645705253593,0.3133128755011416,0.02827672029714222,0,-0.0016696497342908255,-0.1593696549396418,-0.02564781982492566,0.8288940681004136,0.4982747681703437,0.04611202361979627,1,-0.004290660401585618,0.015776000805980954,-0.013210572234051627,0.4994974503664108,0.045470536100579696,1,-0.001688025882752395,-0.00011588520937570156,0.0013013614585388165,0.41601924886382546,0.18102203866929806
411,0.4830435731955883,0.03898048103785529,1,0.5748064333598906,0.05281557618924201,1,0.01947141330700805,0.055335020052882565,0.29702534688630816,0.025791142549816067,0,-0.016010991573652874,-0.16727092792956866,-0.01969273361047028,0.8584293620317831,0.4754553400352491,0.040827643449242716,1,-0.04099391672426195,0.04541117603219984,-0.028961919272688853,0.4931825582363836,0.04123349982010715,1,-0.01608292304161148,0.016411777506779385,-0.0071462962287842085,0.4497221979778053,0.18533665006855496
412,0.3920871680041606,0.04125195637675151,0,0.5499326080818907,0.047577189236925777,1,-0.02542164744640631,0.075354255528297,0.23566515808662009,0.027780922403846678,0,-0.10384128276993727,-0.14455158678866806,-0.01594197235477449,0.8570692458550097,0.3653130079408943,0.043564904891696586,0,-0.2595030716376878,0.16074961437579013,-0.03593353479720795,0.35415946080914307,0.04372428639914549,0,-0.10038258160803468,-0.031042865767544208,-0.014415091815278072,0.43453607523891574,0.188183051033475
413,0.5199275798163555,0.04126090194873408,1,0.6372571284778629,0.05283188319707642,0,0.0005787468367974793,0.13667838164106538,0.32255390331595946,0.029323755181113232,0,0.019603485133464226,-0.19268817050343165,-0.004361411314073017,0.8398713457965129,0.513478079160074,0.047652260021133465,1,0.04843419496473697,-0.05325212829841473,0.018296012493751772,0.539901089539343,0.04503920136976652,1,0.019062446773873795,0.010040444524783086,0.010798198240686138,0.4378247617788677,0.21306288030285014
414,0.523922640652803,0.04351754676939418,1,0.6004981708608074,0.053591478760750336,1,0.005916947512286738,0.09458122334852072,0.32042172391857543,0.0296479513479646,0,0.022772526062730815,-0.19216286194814772,-0.010187940196007533,0.821656586127651,0.5136990192426326,0.04739593595593841,1,0.05811549469381718,-0.05193955130942661,0.007523075858242027,0.5419472559922655,0.047173107095073614,1,0.023452205722311135,0.007941084120964543,0.01055396614898968,0.4702254442551017,0.20575399853950294
415,0.43564959798686614,0.03978006575721813,1,0.6123872291484287,0.047724867719730314,0,-0.02261421679372798,0.13500144594215643,0.2735008661238296,0.02765091424346414,0,-0.059599554837187534,-0.1347205650439186,-0.032179013995064246,0.8525980534658895,0.4494896474468745,0.044610373449618684,1,-0.15296376900814332,0.18987432124780107,-0.08742090479278326,0.4592246856007048,0.04189709102640724,1,-0.060880868740278406,0.04688989916110785,-0.02678434482012473,0.390141349707844,0.1927876769994667
416,0.5040257388588063,0.04331741168427736,1,0.5022884121502575,0.05110845318712374,1,-0.07979786209151266,0.08208627424177023,0.3122538730208705,0.028622412411086633,0,0.003839720216427226,-0.1702338246865687,-0.021352022508987954,0.8259750582599139,0.5151759584354617,0.04476783952297192,1,0.009583840655188408,0.03823878660706469,-0.0326466688267913,0.5224517787952148,0.04437693414590517,1,0.0037889618295648933,0.031906757101258454,-0.013243940135608588,0.41980312597315844,0.19042481133574565
417,0.5376828066000735,0.041691291629916596,1,0.6008883860066403,0.05424816222990472,1,0.033264848798327855,0.06762353720831246,0.34094219373673584,0.027705947405650074,0,0.035911690558832386,-0.18406382928614856,-0.01090566753594797,0.8369382076829439,0.5309722472519968,0.04406586533110737,1,0.08990697903530934,-0.08094701554304622,0.022012283759733603,0.5337433533471455,0.04346409412745358,1,0.03535994578666048,-0.011347737844467206,0.009731145404952238,0.43920834641278444,0.20402416411428287
418,0.4617528695996664,0.04330560422541433,1,0.5754678563256167,0.058195879731323744,1,0.028578527731298344,0.04688932859431831,0.28670148271939966,0.02873291056445313,0,-0.03614276618528562,-0.1466305297259865,-0.03052522136932828,0.8394907512321544,0.44642460410286466,0.04625185215180283,1,-0.08975932424955217,0.09613941483505473,-0.059955486482637904,0.4523225644449018,0.045340630390470996,1,-0.03595419650645339,0.016813518289179173,-0.028536757337823928,0.4085617040474544,0.21203186981216252
419,0.4863026416525337,0.04083928892767318,1,0.5161375082690842,0.0453021324302157,1,-0.0225877171024036,0.0387252253714878,0.28381499013720135,0.02726544000090782,0,-0.013306531951957135,-0.192987628495146,-0.009890849415695421,0.8525539995835516,0.44484100884775696,0.043995651792297905,1,-0.03287364888462647,-0.02517275746373567,0.002887415196119113,0.4517651362064292,0.043341207773669746,1,-0.013066654174284924,-0.03068877036443993,-0.004479439254845985,0.4255174150493717,0.22137290432461407
420,0.5723111010765194,0.041232313793686796,1,0.6421261550957066,0.05737146310467444,0,0.014491706892626155,0.1276344482030803,0.3625575704672163,0.028956246770439606,0,0.06849073948305155,-0.18236873060052483,-0.02356443841531047,0.824638405155516,0.5730282522878388,0.046617079559170736,1,0.170706205022913,-0.08770253517958525,-0.009975417555488857,0.592987989458883,0.045310549842710296,0,0.06714879941814433,0.038266075015050485,-0.012426884974311795,0.44684983483806257,0.2067262057269306
421,0.43737144572554354,0.041169776671436925,1,0.5359244745510402,0.05006510670589272,1,-0.04092887311632747,0.07685334766736761,0.24317742796728065,0.02704562538780839,0,-0.05686275789972565,-0.18923333687980903,-0.010726477253184638,0.852670481719871,0.3977292190287568,0.04433009298037337,0,-0.14631808037155825,0.04696086934071624,-0.0029135699404010114,0.39645557173308227,0.04362434002798198,0,-0.05813962582537425,-0.04390964635165392,-0.0014951560898895575,0.42994555255663436,0.17530854824479353
422,0.4281881113744515,0.03805105945511083,1,0.5336527026920209,0.05802006553931904,1,-0.03571163946806196,0.06936434216008291,0.27035160942763,0.026767001702462382,0,-0.06445601454537088,-0.15511069271470151,-0.010081683312297638,0.8542513700967775,0.44858041464097914,0.043445620015717286,1,-0.1668747039218393,0.14222062823211165,-0.026765509669293107,0.4241928805994992,0.04196713835171873,1,-0.06572892876160387,-0.01026819212333397,0.00019000148443714933,0.43180291036604806,0.1820641690405539
